pickup_date,pickup_month,affiliated_base,trips
2015-05-19,2015-05,B01912,11
2015-05-19,2015-05,B01913,2
2015-05-19,2015-05,B01916,9
2015-05-19,2015-05,B01928,1
2015-05-19,2015-05,B01949,125
2015-05-19,2015-05,B01964,2
2015-05-19,2015-05,B01970,2
2015-05-19,2015-05,B01976,47
2015-05-19,2015-05,B01985,2
2015-05-19,2015-05,B01989,11
2015-05-19,2015-05,B01998,341
2015-05-19,2015-05,B02003,192
2015-05-19,2015-05,B02005,1
2015-05-19,2015-05,B02016,43
2015-05-19,2015-05,B02022,39
2015-05-19,2015-05,B02027,6
2015-05-19,2015-05,B02054,3
2015-05-19,2015-05,B02067,136
2015-05-19,2015-05,B02073,21
2015-05-19,2015-05,B02096,21
2015-05-19,2015-05,B02101,77
2015-05-19,2015-05,B02110,22
2015-05-19,2015-05,B02133,37
2015-05-19,2015-05,B02142,3
2015-05-19,2015-05,B02148,3
2015-05-19,2015-05,B02155,6
2015-05-19,2015-05,B02157,16
2015-05-19,2015-05,B02160,13
2015-05-19,2015-05,B02173,17
2015-05-19,2015-05,B02191,1
2015-05-19,2015-05,B02200,2
2015-05-19,2015-05,B02202,60
2015-05-19,2015-05,B02207,106
2015-05-19,2015-05,B02216,204
2015-05-19,2015-05,B02222,16
2015-05-19,2015-05,B02225,10
2015-05-19,2015-05,B02241,15
2015-05-19,2015-05,B02253,30
2015-05-19,2015-05,B02254,6
2015-05-19,2015-05,B02256,14
2015-05-19,2015-05,B02273,13
2015-05-19,2015-05,B02280,5
2015-05-19,2015-05,B02285,31
2015-05-19,2015-05,B02306,9
2015-05-19,2015-05,B02330,8
2015-05-19,2015-05,B02331,1
2015-05-19,2015-05,B02334,8
2015-05-19,2015-05,B02339,11
2015-05-19,2015-05,B02342,25
2015-05-19,2015-05,B02345,46
2015-05-19,2015-05,B02352,30
2015-05-19,2015-05,B02360,2
2015-05-19,2015-05,B02373,15
2015-05-19,2015-05,B02376,12
2015-05-19,2015-05,B02382,44
2015-05-19,2015-05,B02401,39
2015-05-19,2015-05,B02406,17
2015-05-19,2015-05,B02408,13
2015-05-19,2015-05,B02418,12
2015-05-19,2015-05,B02419,12
2015-05-19,2015-05,B02440,9
2015-05-19,2015-05,B02447,14
2015-05-19,2015-05,B02453,45
2015-05-19,2015-05,B02460,1
2015-05-19,2015-05,B02468,12
2015-05-19,2015-05,B02469,11
2015-05-19,2015-05,B02472,7
2015-05-19,2015-05,B02480,18
2015-05-19,2015-05,B02492,49
2015-05-19,2015-05,B02499,7
2015-05-19,2015-05,B02507,31
2015-05-19,2015-05,B02510,140
2015-05-19,2015-05,B02512,1363
2015-05-19,2015-05,B02515,4
2015-05-19,2015-05,B02518,18
2015-05-19,2015-05,B02532,6
2015-05-19,2015-05,B02533,9
2015-05-19,2015-05,B02534,19
2015-05-19,2015-05,B02550,11
2015-05-19,2015-05,B02554,9
2015-05-19,2015-05,B02563,6
2015-05-19,2015-05,B02579,2
2015-05-19,2015-05,B02587,1
2015-05-19,2015-05,B02588,8
2015-05-19,2015-05,B02598,6905
2015-05-19,2015-05,B02608,16
2015-05-19,2015-05,B02609,33
2015-05-19,2015-05,B02612,14
2015-05-19,2015-05,B02617,10215
2015-05-19,2015-05,B02644,38
2015-05-19,2015-05,B02646,25
2015-05-19,2015-05,B02651,12
2015-05-19,2015-05,B02655,5
2015-05-19,2015-05,B02664,9
2015-05-19,2015-05,B02668,19
2015-05-19,2015-05,B02669,5
2015-05-19,2015-05,B02670,11
2015-05-19,2015-05,B02680,19
2015-05-19,2015-05,B02682,27690
2015-05-19,2015-05,B02683,19
2015-05-19,2015-05,B02686,10
2015-05-19,2015-05,B02699,9
2015-05-19,2015-05,B02700,19
2015-05-19,2015-05,B02705,13
2015-05-19,2015-05,B02715,258
2015-05-19,2015-05,B02718,10
2015-05-19,2015-05,B02722,1
2015-05-19,2015-05,B02723,15
2015-05-19,2015-05,B02724,6
2015-05-19,2015-05,B02729,706
2015-05-19,2015-05,B02732,10
2015-05-19,2015-05,B02739,4
2015-05-19,2015-05,B02747,15
2015-05-19,2015-05,B02749,106
2015-05-19,2015-05,B02763,8
2015-05-19,2015-05,B02764,21108
2015-05-19,2015-05,B02765,7039
2015-05-19,2015-05,B02767,13
2015-05-19,2015-05,B02769,21
2015-05-19,2015-05,B02770,11
2015-05-19,2015-05,B02771,5
2015-05-19,2015-05,B02772,15
2015-05-19,2015-05,B02773,8
2015-05-19,2015-05,B02774,351
2015-05-19,2015-05,B02783,4
2015-05-19,2015-05,B02787,18
2015-05-19,2015-05,B02788,551
2015-05-19,2015-05,B02789,372
2015-05-19,2015-05,B02795,12
2015-05-19,2015-05,B02797,1
2015-05-19,2015-05,B02800,15
2015-05-19,2015-05,B02806,34
2015-05-19,2015-05,B02809,6
2015-05-19,2015-05,B02810,11
2015-05-19,2015-05,B02814,13
2015-05-19,2015-05,B02815,4
2015-05-19,2015-05,B02817,1
2015-05-19,2015-05,B02818,95
2015-05-19,2015-05,B02820,9
2015-05-19,2015-05,B02821,32
2015-05-19,2015-05,B02822,5
2015-05-19,2015-05,B02825,6
2015-05-19,2015-05,B02826,6
2015-05-19,2015-05,B02833,13
2015-05-19,2015-05,B02834,12
2015-05-19,2015-05,B02835,7
2015-05-19,2015-05,B02836,17
2015-05-19,2015-05,B02840,46
2015-05-19,2015-05,B02843,13
2015-05-19,2015-05,B02846,22
2015-05-19,2015-05,B02847,55
2015-05-20,2015-05,B00013,154
2015-05-20,2015-05,B00014,342
2015-05-20,2015-05,B00035,35
2015-05-20,2015-05,B00053,244
2015-05-20,2015-05,B00083,17
2015-05-20,2015-05,B00084,11
2015-05-20,2015-05,B00111,425
2015-05-20,2015-05,B00202,3
2015-05-20,2015-05,B00227,186
2015-05-20,2015-05,B00235,10
2015-05-20,2015-05,B00254,53
2015-05-20,2015-05,B00271,272
2015-05-20,2015-05,B00272,301
2015-05-20,2015-05,B00277,59
2015-05-20,2015-05,B00280,177
2015-05-20,2015-05,B00296,108
2015-05-20,2015-05,B00381,129
2015-05-20,2015-05,B00411,37
2015-05-20,2015-05,B00412,113
2015-05-20,2015-05,B00446,93
2015-05-20,2015-05,B00448,552
2015-05-20,2015-05,B00477,179
2015-05-20,2015-05,B00608,43
2015-05-20,2015-05,B00628,360
2015-05-20,2015-05,B00789,436
2015-05-20,2015-05,B00837,63
2015-05-20,2015-05,B00888,70
2015-05-20,2015-05,B01087,257
2015-05-20,2015-05,B01183,18
2015-05-20,2015-05,B01197,169
2015-05-20,2015-05,B01309,8
2015-05-20,2015-05,B01367,58
2015-05-20,2015-05,B01779,51
2015-05-20,2015-05,B01803,32
2015-05-20,2015-05,B01861,6
2015-05-20,2015-05,B01871,5
2015-05-20,2015-05,B01875,50
2015-05-20,2015-05,B01876,5
2015-05-20,2015-05,B01877,149
2015-05-20,2015-05,B01899,305
2015-05-20,2015-05,B01907,22
2015-05-20,2015-05,B01912,44
2015-05-20,2015-05,B01913,3
2015-05-20,2015-05,B01916,5
2015-05-20,2015-05,B01928,1
2015-05-20,2015-05,B01944,1
2015-05-20,2015-05,B01949,137
2015-05-20,2015-05,B01970,18
2015-05-20,2015-05,B01976,28
2015-05-20,2015-05,B01985,11
2015-05-20,2015-05,B01989,20
2015-05-20,2015-05,B01998,379
2015-05-20,2015-05,B02003,162
2015-05-20,2015-05,B02005,2
2015-05-20,2015-05,B02016,13
2015-05-20,2015-05,B02022,30
2015-05-20,2015-05,B02027,4
2015-05-20,2015-05,B02067,168
2015-05-20,2015-05,B02096,16
2015-05-20,2015-05,B02101,77
2015-05-20,2015-05,B02110,23
2015-05-20,2015-05,B02133,40
2015-05-20,2015-05,B02142,8
2015-05-20,2015-05,B02147,1
2015-05-20,2015-05,B02148,5
2015-05-20,2015-05,B02155,7
2015-05-20,2015-05,B02157,14
2015-05-20,2015-05,B02160,18
2015-05-20,2015-05,B02173,13
2015-05-20,2015-05,B02175,6
2015-05-20,2015-05,B02191,1
2015-05-20,2015-05,B02202,48
2015-05-20,2015-05,B02207,165
2015-05-20,2015-05,B02216,181
2015-05-20,2015-05,B02222,10
2015-05-20,2015-05,B02225,6
2015-05-20,2015-05,B02241,12
2015-05-20,2015-05,B02253,19
2015-05-20,2015-05,B02254,3
2015-05-20,2015-05,B02256,16
2015-05-20,2015-05,B02273,11
2015-05-20,2015-05,B02280,14
2015-05-20,2015-05,B02285,22
2015-05-20,2015-05,B02306,7
2015-05-20,2015-05,B02330,12
2015-05-20,2015-05,B02334,9
2015-05-20,2015-05,B02339,20
2015-05-20,2015-05,B02342,16
2015-05-20,2015-05,B02345,84
2015-05-20,2015-05,B02352,23
2015-05-20,2015-05,B02373,32
2015-05-20,2015-05,B02376,30
2015-05-20,2015-05,B02382,33
2015-05-20,2015-05,B02401,43
2015-05-20,2015-05,B02406,14
2015-05-20,2015-05,B02408,9
2015-05-20,2015-05,B02418,13
2015-05-20,2015-05,B02419,10
2015-05-20,2015-05,B02440,19
2015-05-20,2015-05,B02447,10
2015-05-20,2015-05,B02453,49
2015-05-20,2015-05,B02468,15
2015-05-20,2015-05,B02472,1
2015-05-20,2015-05,B02480,18
2015-05-20,2015-05,B02492,65
2015-05-20,2015-05,B02499,13
2015-05-20,2015-05,B02503,1
2015-05-20,2015-05,B02507,23
2015-05-20,2015-05,B02510,93
2015-05-20,2015-05,B02512,1346
2015-05-20,2015-05,B02515,6
2015-05-20,2015-05,B02518,25
2015-05-20,2015-05,B02522,4
2015-05-20,2015-05,B02532,7
2015-05-20,2015-05,B02533,11
2015-05-20,2015-05,B02534,15
2015-05-20,2015-05,B02550,3
2015-05-20,2015-05,B02554,6
2015-05-20,2015-05,B02563,3
2015-05-20,2015-05,B02572,8
2015-05-20,2015-05,B02579,11
2015-05-20,2015-05,B02588,5
2015-05-20,2015-05,B02598,7256
2015-05-20,2015-05,B02608,20
2015-05-20,2015-05,B02609,39
2015-05-20,2015-05,B02612,15
2015-05-20,2015-05,B02617,10750
2015-05-20,2015-05,B02637,1
2015-05-20,2015-05,B02644,27
2015-05-20,2015-05,B02646,42
2015-05-20,2015-05,B02651,36
2015-05-20,2015-05,B02655,7
2015-05-20,2015-05,B02662,3
2015-05-20,2015-05,B02664,13
2015-05-20,2015-05,B02668,11
2015-05-20,2015-05,B02670,13
2015-05-20,2015-05,B02680,37
2015-05-20,2015-05,B02682,30098
2015-05-20,2015-05,B02683,7
2015-05-20,2015-05,B02686,6
2015-05-20,2015-05,B02689,7
2015-05-20,2015-05,B02699,14
2015-05-20,2015-05,B02700,13
2015-05-20,2015-05,B02705,3
2015-05-20,2015-05,B02711,11
2015-05-20,2015-05,B02715,237
2015-05-20,2015-05,B02718,14
2015-05-20,2015-05,B02723,10
2015-05-20,2015-05,B02724,8
2015-05-20,2015-05,B02729,673
2015-05-20,2015-05,B02732,8
2015-05-20,2015-05,B02739,10
2015-05-20,2015-05,B02747,23
2015-05-20,2015-05,B02749,84
2015-05-20,2015-05,B02763,16
2015-05-20,2015-05,B02764,22579
2015-05-20,2015-05,B02765,7545
2015-05-20,2015-05,B02769,29
2015-05-20,2015-05,B02770,9
2015-05-20,2015-05,B02771,5
2015-05-20,2015-05,B02772,1
2015-05-20,2015-05,B02773,2
2015-05-20,2015-05,B02774,425
2015-05-20,2015-05,B02776,2
2015-05-20,2015-05,B02780,12
2015-05-20,2015-05,B02783,4
2015-05-20,2015-05,B02787,16
2015-05-20,2015-05,B02788,598
2015-05-20,2015-05,B02789,368
2015-05-20,2015-05,B02795,46
2015-05-20,2015-05,B02800,11
2015-05-20,2015-05,B02806,27
2015-05-20,2015-05,B02809,10
2015-05-20,2015-05,B02810,8
2015-05-20,2015-05,B02814,12
2015-05-20,2015-05,B02815,3
2015-05-20,2015-05,B02818,153
2015-05-20,2015-05,B02820,7
2015-05-20,2015-05,B02821,34
2015-05-20,2015-05,B02822,7
2015-05-20,2015-05,B02825,13
2015-05-20,2015-05,B02826,4
2015-05-20,2015-05,B02833,1
2015-05-20,2015-05,B02834,27
2015-05-20,2015-05,B02835,4
2015-05-20,2015-05,B02836,13
2015-05-20,2015-05,B02840,27
2015-05-20,2015-05,B02843,7
2015-05-20,2015-05,B02846,19
2015-05-20,2015-05,B02847,41
2015-05-21,2015-05,B00013,170
2015-05-21,2015-05,B00014,349
2015-05-21,2015-05,B00035,21
2015-05-21,2015-05,B00053,289
2015-05-21,2015-05,B00083,18
2015-05-21,2015-05,B00084,7
2015-05-21,2015-05,B00111,495
2015-05-21,2015-05,B00202,7
2015-05-21,2015-05,B00227,191
2015-05-21,2015-05,B00235,2
2015-05-21,2015-05,B00254,45
2015-05-21,2015-05,B00271,278
2015-05-21,2015-05,B00272,382
2015-05-21,2015-05,B00277,83
2015-05-21,2015-05,B00280,183
2015-05-21,2015-05,B00296,86
2015-05-21,2015-05,B00381,119
2015-05-21,2015-05,B00411,41
2015-05-21,2015-05,B00412,85
2015-05-21,2015-05,B00446,134
2015-05-21,2015-05,B00448,512
2015-05-21,2015-05,B00477,146
2015-05-21,2015-05,B00608,47
2015-05-21,2015-05,B00628,305
2015-05-21,2015-05,B00789,370
2015-05-21,2015-05,B00837,51
2015-05-21,2015-05,B00888,44
2015-05-21,2015-05,B01087,301
2015-05-21,2015-05,B01183,29
2015-05-21,2015-05,B01197,174
2015-05-21,2015-05,B01309,5
2015-05-21,2015-05,B01367,67
2015-05-21,2015-05,B01779,38
2015-05-21,2015-05,B01803,22
2015-05-21,2015-05,B01854,1
2015-05-21,2015-05,B01861,5
2015-05-21,2015-05,B01871,16
2015-05-21,2015-05,B01875,48
2015-05-21,2015-05,B01876,4
2015-05-21,2015-05,B01877,132
2015-05-21,2015-05,B01899,277
2015-05-21,2015-05,B01907,23
2015-05-21,2015-05,B01912,10
2015-05-21,2015-05,B01944,1
2015-05-21,2015-05,B01949,110
2015-05-21,2015-05,B01970,10
2015-05-21,2015-05,B01976,38
2015-05-21,2015-05,B01985,2
2015-05-21,2015-05,B01989,8
2015-05-21,2015-05,B01998,347
2015-05-21,2015-05,B02003,164
2015-05-21,2015-05,B02005,1
2015-05-21,2015-05,B02016,54
2015-05-21,2015-05,B02022,30
2015-05-21,2015-05,B02027,4
2015-05-21,2015-05,B02067,136
2015-05-21,2015-05,B02073,9
2015-05-21,2015-05,B02096,28
2015-05-21,2015-05,B02101,65
2015-05-21,2015-05,B02110,19
2015-05-21,2015-05,B02133,28
2015-05-21,2015-05,B02142,13
2015-05-21,2015-05,B02148,4
2015-05-21,2015-05,B02155,12
2015-05-21,2015-05,B02157,13
2015-05-21,2015-05,B02160,16
2015-05-21,2015-05,B02173,18
2015-05-21,2015-05,B02202,56
2015-05-21,2015-05,B02207,171
2015-05-21,2015-05,B02216,219
2015-05-21,2015-05,B02222,9
2015-05-21,2015-05,B02225,8
2015-05-21,2015-05,B02241,13
2015-05-21,2015-05,B02253,32
2015-05-21,2015-05,B02254,6
2015-05-21,2015-05,B02256,18
2015-05-21,2015-05,B02273,27
2015-05-21,2015-05,B02280,9
2015-05-21,2015-05,B02285,17
2015-05-21,2015-05,B02306,2
2015-05-21,2015-05,B02330,9
2015-05-21,2015-05,B02331,9
2015-05-21,2015-05,B02334,12
2015-05-21,2015-05,B02339,7
2015-05-21,2015-05,B02342,21
2015-05-21,2015-05,B02345,73
2015-05-21,2015-05,B02352,28
2015-05-21,2015-05,B02364,3
2015-05-21,2015-05,B02373,25
2015-05-21,2015-05,B02376,14
2015-05-21,2015-05,B02382,30
2015-05-21,2015-05,B02401,48
2015-05-21,2015-05,B02406,17
2015-05-21,2015-05,B02408,21
2015-05-21,2015-05,B02418,8
2015-05-21,2015-05,B02419,10
2015-05-21,2015-05,B02440,11
2015-05-21,2015-05,B02447,9
2015-05-21,2015-05,B02453,64
2015-05-21,2015-05,B02460,8
2015-05-21,2015-05,B02468,8
2015-05-21,2015-05,B02469,15
2015-05-21,2015-05,B02472,16
2015-05-21,2015-05,B02480,16
2015-05-21,2015-05,B02492,62
2015-05-21,2015-05,B02499,12
2015-05-21,2015-05,B02503,1
2015-05-21,2015-05,B02507,34
2015-05-21,2015-05,B02510,123
2015-05-21,2015-05,B02512,1400
2015-05-21,2015-05,B02515,3
2015-05-21,2015-05,B02518,21
2015-05-21,2015-05,B02522,9
2015-05-21,2015-05,B02532,9
2015-05-21,2015-05,B02533,9
2015-05-21,2015-05,B02534,18
2015-05-21,2015-05,B02550,11
2015-05-21,2015-05,B02554,3
2015-05-21,2015-05,B02563,4
2015-05-21,2015-05,B02572,8
2015-05-21,2015-05,B02579,12
2015-05-21,2015-05,B02587,1
2015-05-21,2015-05,B02588,5
2015-05-21,2015-05,B02598,7765
2015-05-21,2015-05,B02608,7
2015-05-21,2015-05,B02609,18
2015-05-21,2015-05,B02612,20
2015-05-21,2015-05,B02617,11203
2015-05-21,2015-05,B02630,13
2015-05-21,2015-05,B02637,1
2015-05-21,2015-05,B02644,35
2015-05-21,2015-05,B02646,23
2015-05-21,2015-05,B02651,40
2015-05-21,2015-05,B02662,8
2015-05-21,2015-05,B02664,11
2015-05-21,2015-05,B02668,19
2015-05-21,2015-05,B02669,1
2015-05-21,2015-05,B02670,12
2015-05-21,2015-05,B02680,21
2015-05-21,2015-05,B02682,31398
2015-05-21,2015-05,B02683,8
2015-05-21,2015-05,B02686,13
2015-05-21,2015-05,B02689,14
2015-05-21,2015-05,B02699,15
2015-05-21,2015-05,B02700,25
2015-05-21,2015-05,B02705,7
2015-05-21,2015-05,B02711,6
2015-05-21,2015-05,B02715,232
2015-05-21,2015-05,B02718,11
2015-05-21,2015-05,B02722,1
2015-05-21,2015-05,B02723,9
2015-05-21,2015-05,B02724,4
2015-05-21,2015-05,B02725,3
2015-05-21,2015-05,B02727,1
2015-05-21,2015-05,B02729,741
2015-05-21,2015-05,B02732,12
2015-05-21,2015-05,B02739,13
2015-05-21,2015-05,B02749,96
2015-05-21,2015-05,B02763,13
2015-05-21,2015-05,B02764,23849
2015-05-21,2015-05,B02765,7895
2015-05-21,2015-05,B02769,26
2015-05-21,2015-05,B02770,13
2015-05-21,2015-05,B02771,11
2015-05-21,2015-05,B02772,5
2015-05-21,2015-05,B02773,5
2015-05-21,2015-05,B02774,511
2015-05-21,2015-05,B02775,7
2015-05-21,2015-05,B02776,6
2015-05-21,2015-05,B02780,13
2015-05-21,2015-05,B02783,4
2015-05-21,2015-05,B02787,4
2015-05-21,2015-05,B02788,571
2015-05-21,2015-05,B02789,378
2015-05-21,2015-05,B02795,24
2015-05-21,2015-05,B02800,5
2015-05-21,2015-05,B02806,26
2015-05-21,2015-05,B02809,2
2015-05-21,2015-05,B02810,17
2015-05-21,2015-05,B02814,20
2015-05-21,2015-05,B02815,3
2015-05-21,2015-05,B02817,1
2015-05-21,2015-05,B02818,125
2015-05-21,2015-05,B02820,9
2015-05-21,2015-05,B02821,58
2015-05-21,2015-05,B02822,7
2015-05-21,2015-05,B02825,13
2015-05-21,2015-05,B02826,8
2015-05-21,2015-05,B02833,1
2015-05-21,2015-05,B02834,7
2015-05-21,2015-05,B02835,12
2015-05-21,2015-05,B02836,21
2015-05-21,2015-05,B02840,29
2015-05-21,2015-05,B02843,12
2015-05-21,2015-05,B02846,24
2015-05-21,2015-05,B02847,49
2015-05-22,2015-05,B00013,226
2015-05-22,2015-05,B00014,381
2015-05-22,2015-05,B00035,17
2015-05-22,2015-05,B00053,220
2015-05-22,2015-05,B00083,13
2015-05-22,2015-05,B00084,3
2015-05-22,2015-05,B00111,482
2015-05-22,2015-05,B00202,2
2015-05-22,2015-05,B00208,1
2015-05-22,2015-05,B00227,180
2015-05-22,2015-05,B00235,7
2015-05-22,2015-05,B00254,59
2015-05-22,2015-05,B00271,253
2015-05-22,2015-05,B00272,353
2015-05-22,2015-05,B00277,102
2015-05-22,2015-05,B00280,219
2015-05-22,2015-05,B00296,73
2015-05-22,2015-05,B00381,122
2015-05-22,2015-05,B00411,30
2015-05-22,2015-05,B00412,109
2015-05-22,2015-05,B00446,129
2015-05-22,2015-05,B00448,468
2015-05-22,2015-05,B00477,168
2015-05-22,2015-05,B00608,35
2015-05-22,2015-05,B00623,1
2015-05-22,2015-05,B00628,324
2015-05-22,2015-05,B00789,417
2015-05-22,2015-05,B00837,59
2015-05-22,2015-05,B00888,63
2015-05-22,2015-05,B01087,299
2015-05-22,2015-05,B01183,40
2015-05-22,2015-05,B01197,154
2015-05-22,2015-05,B01309,2
2015-05-22,2015-05,B01367,68
2015-05-22,2015-05,B01779,47
2015-05-22,2015-05,B01803,33
2015-05-22,2015-05,B01861,18
2015-05-22,2015-05,B01871,16
2015-05-22,2015-05,B01875,63
2015-05-22,2015-05,B01877,104
2015-05-22,2015-05,B01899,215
2015-05-22,2015-05,B01907,13
2015-05-22,2015-05,B01912,19
2015-05-22,2015-05,B01913,5
2015-05-22,2015-05,B01916,11
2015-05-22,2015-05,B01949,176
2015-05-22,2015-05,B01970,20
2015-05-22,2015-05,B01976,24
2015-05-22,2015-05,B01985,9
2015-05-22,2015-05,B01989,2
2015-05-22,2015-05,B01998,366
2015-05-22,2015-05,B02003,99
2015-05-22,2015-05,B02005,3
2015-05-22,2015-05,B02016,47
2015-05-22,2015-05,B02022,13
2015-05-22,2015-05,B02027,1
2015-05-22,2015-05,B02067,140
2015-05-22,2015-05,B02073,6
2015-05-22,2015-05,B02096,39
2015-05-22,2015-05,B02101,88
2015-05-22,2015-05,B02110,15
2015-05-22,2015-05,B02133,26
2015-05-22,2015-05,B02142,6
2015-05-22,2015-05,B02148,4
2015-05-22,2015-05,B02155,9
2015-05-22,2015-05,B02157,19
2015-05-22,2015-05,B02160,4
2015-05-22,2015-05,B02173,2
2015-05-22,2015-05,B02202,53
2015-05-22,2015-05,B02207,175
2015-05-22,2015-05,B02216,209
2015-05-22,2015-05,B02222,9
2015-05-22,2015-05,B02225,22
2015-05-22,2015-05,B02241,15
2015-05-22,2015-05,B02253,17
2015-05-22,2015-05,B02254,5
2015-05-22,2015-05,B02256,5
2015-05-22,2015-05,B02273,16
2015-05-22,2015-05,B02280,1
2015-05-22,2015-05,B02285,31
2015-05-22,2015-05,B02330,12
2015-05-22,2015-05,B02331,10
2015-05-22,2015-05,B02334,1
2015-05-22,2015-05,B02339,23
2015-05-22,2015-05,B02342,24
2015-05-22,2015-05,B02345,83
2015-05-22,2015-05,B02352,26
2015-05-22,2015-05,B02356,3
2015-05-22,2015-05,B02373,24
2015-05-22,2015-05,B02376,8
2015-05-22,2015-05,B02382,19
2015-05-22,2015-05,B02401,68
2015-05-22,2015-05,B02406,15
2015-05-22,2015-05,B02408,19
2015-05-22,2015-05,B02418,13
2015-05-22,2015-05,B02419,9
2015-05-22,2015-05,B02440,11
2015-05-22,2015-05,B02447,16
2015-05-22,2015-05,B02453,24
2015-05-22,2015-05,B02459,6
2015-05-22,2015-05,B02468,17
2015-05-22,2015-05,B02469,11
2015-05-22,2015-05,B02472,17
2015-05-22,2015-05,B02480,18
2015-05-22,2015-05,B02492,61
2015-05-22,2015-05,B02499,11
2015-05-22,2015-05,B02507,67
2015-05-22,2015-05,B02510,135
2015-05-22,2015-05,B02512,962
2015-05-22,2015-05,B02515,2
2015-05-22,2015-05,B02518,11
2015-05-22,2015-05,B02522,10
2015-05-22,2015-05,B02532,16
2015-05-22,2015-05,B02533,14
2015-05-22,2015-05,B02534,21
2015-05-22,2015-05,B02550,8
2015-05-22,2015-05,B02554,13
2015-05-22,2015-05,B02563,7
2015-05-22,2015-05,B02572,6
2015-05-22,2015-05,B02579,6
2015-05-22,2015-05,B02587,1
2015-05-22,2015-05,B02588,4
2015-05-22,2015-05,B02598,6168
2015-05-22,2015-05,B02608,17
2015-05-22,2015-05,B02609,19
2015-05-22,2015-05,B02612,15
2015-05-22,2015-05,B02617,9218
2015-05-22,2015-05,B02630,13
2015-05-22,2015-05,B02637,6
2015-05-22,2015-05,B02644,43
2015-05-22,2015-05,B02646,26
2015-05-22,2015-05,B02651,31
2015-05-22,2015-05,B02655,5
2015-05-22,2015-05,B02664,15
2015-05-22,2015-05,B02668,15
2015-05-22,2015-05,B02669,6
2015-05-22,2015-05,B02670,11
2015-05-22,2015-05,B02680,23
2015-05-22,2015-05,B02682,29455
2015-05-22,2015-05,B02683,7
2015-05-22,2015-05,B02686,7
2015-05-22,2015-05,B02689,1
2015-05-22,2015-05,B02699,31
2015-05-22,2015-05,B02700,9
2015-05-22,2015-05,B02705,4
2015-05-22,2015-05,B02715,202
2015-05-22,2015-05,B02718,9
2015-05-22,2015-05,B02722,1
2015-05-22,2015-05,B02723,15
2015-05-22,2015-05,B02724,5
2015-05-22,2015-05,B02729,598
2015-05-22,2015-05,B02732,10
2015-05-22,2015-05,B02739,18
2015-05-22,2015-05,B02747,7
2015-05-22,2015-05,B02749,85
2015-05-22,2015-05,B02763,11
2015-05-22,2015-05,B02764,21314
2015-05-22,2015-05,B02765,7417
2015-05-22,2015-05,B02769,20
2015-05-22,2015-05,B02770,12
2015-05-22,2015-05,B02771,3
2015-05-22,2015-05,B02773,10
2015-05-22,2015-05,B02774,371
2015-05-22,2015-05,B02775,4
2015-05-22,2015-05,B02776,3
2015-05-22,2015-05,B02780,8
2015-05-22,2015-05,B02783,1
2015-05-22,2015-05,B02787,19
2015-05-22,2015-05,B02788,570
2015-05-22,2015-05,B02789,277
2015-05-22,2015-05,B02795,36
2015-05-22,2015-05,B02800,14
2015-05-22,2015-05,B02806,26
2015-05-22,2015-05,B02809,14
2015-05-22,2015-05,B02810,29
2015-05-22,2015-05,B02814,22
2015-05-22,2015-05,B02815,5
2015-05-22,2015-05,B02818,99
2015-05-22,2015-05,B02820,7
2015-05-22,2015-05,B02821,52
2015-05-22,2015-05,B02822,19
2015-05-22,2015-05,B02825,15
2015-05-22,2015-05,B02826,10
2015-05-22,2015-05,B02833,1
2015-05-22,2015-05,B02834,14
2015-05-22,2015-05,B02835,15
2015-05-22,2015-05,B02836,14
2015-05-22,2015-05,B02840,27
2015-05-22,2015-05,B02843,10
2015-05-22,2015-05,B02846,30
2015-05-22,2015-05,B02847,46
2015-05-23,2015-05,B00013,175
2015-05-23,2015-05,B00014,292
2015-05-23,2015-05,B00035,11
2015-05-23,2015-05,B00053,191
2015-05-23,2015-05,B00083,16
2015-05-23,2015-05,B00084,12
2015-05-23,2015-05,B00111,414
2015-05-23,2015-05,B00202,6
2015-05-23,2015-05,B00227,162
2015-05-23,2015-05,B00235,16
2015-05-23,2015-05,B00254,64
2015-05-23,2015-05,B00271,131
2015-05-23,2015-05,B00272,262
2015-05-23,2015-05,B00277,111
2015-05-23,2015-05,B00280,132
2015-05-23,2015-05,B00296,81
2015-05-23,2015-05,B00381,105
2015-05-23,2015-05,B00411,38
2015-05-23,2015-05,B00412,103
2015-05-23,2015-05,B00446,127
2015-05-23,2015-05,B00448,372
2015-05-23,2015-05,B00477,115
2015-05-23,2015-05,B00608,19
2015-05-23,2015-05,B00623,2
2015-05-23,2015-05,B00628,251
2015-05-23,2015-05,B00789,380
2015-05-23,2015-05,B00837,22
2015-05-23,2015-05,B00888,59
2015-05-23,2015-05,B01087,214
2015-05-23,2015-05,B01183,19
2015-05-23,2015-05,B01197,103
2015-05-23,2015-05,B01367,24
2015-05-23,2015-05,B01779,29
2015-05-23,2015-05,B01803,18
2015-05-23,2015-05,B01861,6
2015-05-23,2015-05,B01871,11
2015-05-23,2015-05,B01875,43
2015-05-23,2015-05,B01877,83
2015-05-23,2015-05,B01899,188
2015-05-23,2015-05,B01907,1
2015-05-23,2015-05,B01912,19
2015-05-23,2015-05,B01916,14
2015-05-23,2015-05,B01928,1
2015-05-23,2015-05,B01938,8
2015-05-23,2015-05,B01949,179
2015-05-23,2015-05,B01970,10
2015-05-23,2015-05,B01976,5
